student_id,cohort_year,species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,first_gen
233,1046-47,Dwarf,sandstone,female,Zanna,Brickrelay,Zanna Brickrelay,18,vocational,1,physical_disability,False
234,1046-47,Elf,holly,female,Sirella,Lorebloom,Sirella Lorebloom,18,vocational,5,"physical_disability,adhd",False
235,1046-47,Dwarf,sandstone,male,Fenik,Guildmark,Fenik Guildmark,18,academic,2,no_known_disabilities,False
236,1046-47,Dwarf,bismuth,male,Marn,Scribemark,Marn Scribemark,18,vocational,6,no_known_disabilities,True
237,1046-47,Dwarf,flint,male,Dorrik,Deepgrit,Dorrik Deepgrit,18,vocational,4,no_known_disabilities,True
238,1046-47,Dwarf,bismuth,male,Dremel,Varnishcoil,Dremel Varnishcoil,18,no_qualifications,6,autistic_spectrum,False
239,1046-47,Elf,holly,female,Riella,Memorybraid,Riella Memorybraid,18,vocational,6,no_known_disabilities,False
240,1046-47,Dwarf,slate,male,Korrik,Edgefitter,Korrik Edgefitter,18,academic,1,"mental_health_disability,adhd",True
241,1046-47,Elf,holly,female,Thessa,Illumenbark,Thessa Illumenbark,18,academic,6,no_known_disabilities,False
242,1046-47,Dwarf,slate,female,Brenna,Bluechalk,Brenna Bluechalk,18,academic,2,no_known_disabilities,True
243,1046-47,Dwarf,bismuth,male,Calo,Thoughtcoil,Calo Thoughtcoil,18,academic,7,no_known_disabilities,False
244,1046-47,Dwarf,sandstone,male,Torrik,Sandspire,Torrik Sandspire,18,vocational,5,no_known_disabilities,False
245,1046-47,Dwarf,sandstone,male,Davi,Cartvale,Davi Cartvale,18,vocational,8,no_known_disabilities,False
246,1046-47,Elf,rowan,male,Orien,Gladeweaver,Orien Gladeweaver,18,academic,3,no_known_disabilities,True
247,1046-47,Elf,yew,female,Cyrinel,Quietbark,Cyrinel Quietbark,18,vocational,1,no_known_disabilities,False
248,1046-47,Dwarf,obsidian,female,Selene,Lorebinder,Selene Lorebinder,18,academic,7,no_known_disabilities,False
249,1046-47,Elf,ash,male,Orren,Shardflicker,Orren Shardflicker,18,academic,3,"mental_health_disability,adhd",True
250,1046-47,Dwarf,slate,neuter,Seln,Measurine,Seln Measurine,18,academic,8,no_known_disabilities,False
251,1046-47,Dwarf,bismuth,male,Dremel,Shinebinder,Dremel Shinebinder,18,academic,7,no_known_disabilities,False
252,1046-47,Dwarf,flint,male,Durgan,Deepgrit,Durgan Deepgrit,18,vocational,2,requires_personal_care,True
253,1046-47,Dwarf,flint,female,Marnie,Stonebar,Marnie Stonebar,21,vocational,5,physical_disability,False
254,1046-47,Dwarf,alabaster,male,Brenik,Plainbrow,Brenik Plainbrow,18,academic,3,no_known_disabilities,False
255,1046-47,Dwarf,granite,female,Strilda,Crestguard,Strilda Crestguard,18,vocational,8,dyslexia,False
256,1046-47,Elf,yew,male,Vaerion,Quietbark,Vaerion Quietbark,18,no_qualifications,6,no_known_disabilities,True
257,1046-47,Dwarf,malachite,female,Belga,Ironloop,Belga Ironloop,18,academic,4,adhd,True
258,1046-47,Dwarf,bismuth,female,Tirra,Mindtwister,Tirra Mindtwister,18,no_qualifications,5,no_known_disabilities,False
259,1046-47,Elf,ash,male,Kaelen,Flameborn,Kaelen Flameborn,18,vocational,4,no_known_disabilities,True
260,1046-47,Dwarf,malachite,neuter,Kimmil,Bellmantle,Kimmil Bellmantle,18,academic,7,other_neurodivergence,True
261,1046-47,Dwarf,flint,male,Orgrin,Quarryhook,Orgrin Quarryhook,18,vocational,3,specific_learning_disability,False
262,1046-47,Dwarf,bismuth,female,Thessa,Ironglint,Thessa Ironglint,18,academic,4,no_known_disabilities,False
263,1046-47,Dwarf,bismuth,female,Thessa,Glimmerlock,Thessa Glimmerlock,18,academic,4,autistic_spectrum,False
264,1046-47,Dwarf,sandstone,female,Yira,Stonebroker,Yira Stonebroker,18,vocational,3,no_known_disabilities,False
265,1046-47,Dwarf,sandstone,female,Una,Loambinder,Una Loambinder,20,academic,2,no_known_disabilities,True
266,1046-47,Elf,palm,female,Ilara,Tidesong,Ilara Tidesong,18,vocational,5,no_known_disabilities,True
267,1046-47,Elf,baobab,female,Nalyra,Bloomthrone,Nalyra Bloomthrone,18,academic,7,no_known_disabilities,False
268,1046-47,Dwarf,alabaster,neuter,Vennel,Steadmarble,Vennel Steadmarble,18,academic,1,no_known_disabilities,True
269,1046-47,Dwarf,sandstone,female,Kila,Dealroot,Kila Dealroot,18,no_qualifications,4,no_known_disabilities,True
270,1046-47,Elf,baobab,male,Taelon,Silkenroot,Taelon Silkenroot,18,academic,7,no_known_disabilities,False
271,1046-47,Dwarf,bismuth,male,Dremel,Ironglint,Dremel Ironglint,18,academic,3,no_known_disabilities,True
272,1046-47,Dwarf,slate,female,Idria,Scrivenstone,Idria Scrivenstone,18,vocational,8,no_known_disabilities,False
273,1046-47,Elf,yew,male,Oloran,Thorncounsel,Oloran Thorncounsel,18,vocational,7,no_known_disabilities,False
274,1046-47,Dwarf,slate,male,Elrek,Threadset,Elrek Threadset,18,academic,7,no_known_disabilities,False
275,1046-47,Elf,holly,female,Nyari,Quietscribe,Nyari Quietscribe,18,no_qualifications,4,no_known_disabilities,False
276,1046-47,Dwarf,sandstone,female,Tessa,Pathstitch,Tessa Pathstitch,18,vocational,6,"physical_disability,specific_learning_disability",True
277,1046-47,Elf,rowan,female,Elowen,Windpoem,Elowen Windpoem,18,vocational,3,no_known_disabilities,True
278,1046-47,Elf,yew,male,Oloran,Gravethorn,Oloran Gravethorn,18,vocational,1,no_known_disabilities,True
279,1046-47,Dwarf,sandstone,female,Enna,Lightload,Enna Lightload,18,academic,4,no_known_disabilities,True
280,1046-47,Dwarf,sandstone,neuter,Remi,Dealroot,Remi Dealroot,18,academic,5,mental_health_disability,False
281,1046-47,Dwarf,sandstone,male,Bram,Hillbanner,Bram Hillbanner,18,academic,3,blind_or_visually_impaired,True
282,1046-47,Dwarf,malachite,female,Varka,Glowhammer,Varka Glowhammer,18,academic,8,physical_disability,False
283,1046-47,Elf,ash,female,Ysolde,Cinderwake,Ysolde Cinderwake,18,vocational,4,no_known_disabilities,True
284,1046-47,Dwarf,malachite,female,Rokka,Filigree,Rokka Filigree,18,academic,5,no_known_disabilities,True
285,1046-47,Dwarf,flint,female,Inna,Pickshard,Inna Pickshard,18,vocational,1,deaf_or_hearing_impaired,True
286,1046-47,Dwarf,bismuth,female,Tirra,Ironglint,Tirra Ironglint,18,academic,8,no_known_disabilities,False
287,1046-47,Dwarf,obsidian,female,Nyssa,Spiritforge,Nyssa Spiritforge,18,academic,1,mental_health_disability,True
288,1046-47,Elf,palm,male,Jaro,Lamentbloom,Jaro Lamentbloom,21,no_qualifications,3,"mental_health_disability,other_neurodivergence",True
289,1046-47,Dwarf,slate,female,Thernis,Sealnotch,Thernis Sealnotch,18,academic,5,no_known_disabilities,False
290,1046-47,Dwarf,flint,male,Drask,Crumbfall,Drask Crumbfall,18,no_qualifications,1,no_known_disabilities,True
291,1046-47,Dwarf,slate,female,Vessa,Bluechalk,Vessa Bluechalk,19,academic,2,no_known_disabilities,False
292,1046-47,Dwarf,bismuth,male,Calo,Brightloop,Calo Brightloop,18,vocational,8,no_known_disabilities,False
293,1046-47,Elf,palm,male,Tyrell,Lanternwake,Tyrell Lanternwake,18,no_qualifications,6,no_known_disabilities,False
294,1046-47,Dwarf,slate,female,Brenna,Scrivenstone,Brenna Scrivenstone,18,academic,5,no_known_disabilities,False
295,1046-47,Dwarf,slate,female,Idria,Ruleleaf,Idria Ruleleaf,18,academic,2,no_known_disabilities,True
296,1046-47,Dwarf,granite,male,Krorik,Ironspire,Krorik Ironspire,18,academic,5,specific_learning_disability,True
297,1046-47,Elf,ash,male,Riven,Cinderwake,Riven Cinderwake,18,academic,4,"specific_learning_disability,other_neurodivergence,blind_or_visually_impaired",False
298,1046-47,Elf,baobab,female,Alionae,Silkenroot,Alionae Silkenroot,18,academic,7,no_known_disabilities,False
299,1046-47,Dwarf,sandstone,male,Harnin,Hillbanner,Harnin Hillbanner,18,academic,5,"specific_learning_disability,dyslexia",False
300,1046-47,Dwarf,bismuth,male,Marn,Thoughtcoil,Marn Thoughtcoil,18,academic,6,no_known_disabilities,False
301,1046-47,Elf,rowan,female,Rhialla,Brambletale,Rhialla Brambletale,18,no_qualifications,8,no_known_disabilities,False
302,1046-47,Elf,baobab,male,Virellan,Goldmantle,Virellan Goldmantle,18,academic,8,no_known_disabilities,False
303,1046-47,Elf,holly,female,Venia,Hearthpage,Venia Hearthpage,18,academic,2,no_known_disabilities,False
304,1046-47,Elf,holly,female,Neria,Inkweaver,Neria Inkweaver,18,vocational,5,no_known_disabilities,False
305,1046-47,Dwarf,bismuth,male,Dremel,Glimmerlock,Dremel Glimmerlock,18,academic,6,no_known_disabilities,False
306,1046-47,Dwarf,flint,male,Grusk,Cragburrow,Grusk Cragburrow,18,vocational,3,no_known_disabilities,True
307,1046-47,Elf,holly,female,Riella,Glyphpetal,Riella Glyphpetal,18,academic,6,"adhd,dyslexia",False
308,1046-47,Dwarf,alabaster,female,Renya,Claymantle,Renya Claymantle,18,no_qualifications,1,no_known_disabilities,False
309,1046-47,Dwarf,alabaster,male,Donrik,Threadstone,Donrik Threadstone,18,no_qualifications,5,"adhd,communication_difficulties",False
310,1046-47,Dwarf,alabaster,male,Darel,Mosshearth,Darel Mosshearth,18,academic,2,mental_health_disability,True
311,1046-47,Elf,rowan,female,Elowen,Fernlace,Elowen Fernlace,18,no_qualifications,4,mental_health_disability,True
312,1046-47,Elf,palm,male,Caelio,Breakwave,Caelio Breakwave,18,vocational,2,no_known_disabilities,True
313,1046-47,Dwarf,slate,male,Jarn,Edgefitter,Jarn Edgefitter,18,vocational,3,no_known_disabilities,False
314,1046-47,Dwarf,flint,male,Durgan,Tunnelbrace,Durgan Tunnelbrace,18,academic,3,"physical_disability,mental_health_disability,adhd,dyslexia",True
315,1046-47,Elf,yew,female,Ysira,Gravethorn,Ysira Gravethorn,18,vocational,3,mental_health_disability,False
316,1046-47,Dwarf,obsidian,female,Lyra,Obsidianmark,Lyra Obsidianmark,18,vocational,7,requires_personal_care,False
317,1046-47,Elf,baobab,male,Olyrion,Diademshade,Olyrion Diademshade,18,academic,8,physical_disability,False
318,1046-47,Dwarf,malachite,male,Marrik,Glowhammer,Marrik Glowhammer,18,academic,5,"physical_disability,adhd",False
319,1046-47,Dwarf,obsidian,male,Nyrek,Nightmantle,Nyrek Nightmantle,18,no_qualifications,5,no_known_disabilities,False
320,1046-47,Dwarf,granite,male,Thurn,Honourforge,Thurn Honourforge,18,academic,7,no_known_disabilities,False
321,1046-47,Dwarf,alabaster,female,Vara,Safecradle,Vara Safecradle,18,vocational,4,other_neurodivergence,False
322,1046-47,Dwarf,bismuth,male,Dremel,Schemelight,Dremel Schemelight,18,vocational,4,deaf_or_hearing_impaired,True
323,1046-47,Elf,holly,male,Thalion,Ritualthorn,Thalion Ritualthorn,18,vocational,6,no_known_disabilities,False
324,1046-47,Elf,yew,female,Thalira,Pactweaver,Thalira Pactweaver,18,academic,8,no_known_disabilities,False
325,1046-47,Dwarf,flint,female,Rilka,Chalkbite,Rilka Chalkbite,18,vocational,2,other_neurodivergence,True
326,1046-47,Dwarf,alabaster,neuter,Lomel,Basketmark,Lomel Basketmark,18,vocational,4,adhd,False
327,1046-47,Elf,rowan,female,Rhosen,Songroot,Rhosen Songroot,18,academic,6,blind_or_visually_impaired,False
328,1046-47,Elf,holly,male,Emroth,Lorebloom,Emroth Lorebloom,18,academic,6,no_known_disabilities,False
329,1046-47,Dwarf,obsidian,male,Eldrik,Palechant,Eldrik Palechant,18,vocational,6,no_known_disabilities,False
330,1046-47,Dwarf,flint,male,Storn,Knuckleblast,Storn Knuckleblast,18,vocational,7,physical_disability,False
331,1046-47,Dwarf,sandstone,female,Kila,Rivermason,Kila Rivermason,18,vocational,1,no_known_disabilities,True
332,1046-47,Dwarf,alabaster,female,Elsha,Bloomjoint,Elsha Bloomjoint,18,no_qualifications,3,no_known_disabilities,False
333,1046-47,Elf,palm,female,Marra,Lanternwake,Marra Lanternwake,18,academic,4,no_known_disabilities,False
334,1046-47,Dwarf,alabaster,female,Enia,Gracestone,Enia Gracestone,18,no_qualifications,2,deaf_or_hearing_impaired,True
335,1046-47,Elf,palm,female,Selari,Breakwave,Selari Breakwave,18,vocational,2,no_known_disabilities,True
336,1046-47,Elf,ash,male,Kaelen,Emberthorn,Kaelen Emberthorn,18,academic,4,no_known_disabilities,False
337,1046-47,Elf,baobab,female,Yllessa,Ceremleaf,Yllessa Ceremleaf,23,academic,8,no_known_disabilities,False
338,1046-47,Elf,yew,male,Vaerion,Vowroot,Vaerion Vowroot,18,vocational,7,no_known_disabilities,False
339,1046-47,Elf,rowan,male,Thalen,Starpetal,Thalen Starpetal,18,vocational,2,no_known_disabilities,True
340,1046-47,Dwarf,alabaster,female,Felya,Quietlock,Felya Quietlock,18,vocational,1,no_known_disabilities,False
341,1046-47,Dwarf,bismuth,female,Nessa,Bloomshard,Nessa Bloomshard,18,academic,7,"physical_disability,autistic_spectrum",False
342,1046-47,Dwarf,alabaster,neuter,Orien,Homehewer,Orien Homehewer,18,no_qualifications,4,"physical_disability,adhd",False
343,1046-47,Dwarf,slate,female,Esra,Greylatch,Esra Greylatch,18,academic,3,no_known_disabilities,False
344,1046-47,Elf,palm,female,Mirani,Shellmantle,Mirani Shellmantle,18,academic,1,no_known_disabilities,True
345,1046-47,Dwarf,alabaster,female,Yana,Sheltergrim,Yana Sheltergrim,18,vocational,2,no_known_disabilities,False
346,1046-47,Elf,yew,female,Saelith,Vowroot,Saelith Vowroot,18,academic,5,deaf_or_hearing_impaired,False
347,1046-47,Dwarf,malachite,neuter,Zellin,Castgrip,Zellin Castgrip,18,vocational,5,no_known_disabilities,False
348,1046-47,Elf,ash,neuter,Ashen,Stormgleam,Ashen Stormgleam,18,academic,6,no_known_disabilities,True
349,1046-47,Elf,yew,male,Vaerion,Pactweaver,Vaerion Pactweaver,18,academic,7,no_known_disabilities,False
350,1046-47,Elf,rowan,female,Solwyn,Windpoem,Solwyn Windpoem,18,academic,2,other_neurodivergence,True
351,1046-47,Elf,baobab,female,Inyara,Highbark,Inyara Highbark,18,academic,8,no_known_disabilities,False
352,1046-47,Dwarf,flint,female,Brena,Ironclout,Brena Ironclout,18,academic,3,"dyslexia,deaf_or_hearing_impaired",False
353,1046-47,Elf,baobab,female,Serenya,Ceremleaf,Serenya Ceremleaf,18,academic,8,autistic_spectrum,False
354,1046-47,Dwarf,slate,male,Elrek,Etchbrace,Elrek Etchbrace,18,academic,6,no_known_disabilities,False
355,1046-47,Dwarf,sandstone,female,Ilyra,Bridgeglen,Ilyra Bridgeglen,18,vocational,8,no_known_disabilities,False
356,1046-47,Elf,holly,male,Thalion,Ritualthorn,Thalion Ritualthorn,18,academic,7,no_known_disabilities,False
357,1046-47,Dwarf,flint,female,Inna,Coaljaw,Inna Coaljaw,18,no_qualifications,2,no_known_disabilities,False
358,1046-47,Dwarf,alabaster,female,Serra,Plainbrow,Serra Plainbrow,18,academic,1,no_known_disabilities,True
359,1046-47,Dwarf,sandstone,female,Kila,Bridgeglen,Kila Bridgeglen,18,no_qualifications,3,no_known_disabilities,True
360,1046-47,Elf,baobab,male,Olyrion,Regalspore,Olyrion Regalspore,18,academic,8,no_known_disabilities,False
361,1046-47,Dwarf,obsidian,male,Edrien,Deepchant,Edrien Deepchant,18,no_qualifications,6,no_known_disabilities,False
362,1046-47,Dwarf,slate,female,Yslin,Dowelturn,Yslin Dowelturn,18,academic,5,no_known_disabilities,False
363,1046-47,Dwarf,flint,male,Dorrik,Shaftbinder,Dorrik Shaftbinder,18,no_qualifications,5,mental_health_disability,False
364,1046-47,Elf,yew,neuter,Envel,Thorncounsel,Envel Thorncounsel,18,no_qualifications,8,no_known_disabilities,False
365,1046-47,Elf,yew,female,Saelith,Thorncounsel,Saelith Thorncounsel,18,academic,8,mental_health_disability,True
366,1046-47,Dwarf,granite,female,Grenda,Hearthstone,Grenda Hearthstone,18,academic,4,no_known_disabilities,True
367,1046-47,Dwarf,bismuth,male,Calo,Glimmerlock,Calo Glimmerlock,18,no_qualifications,4,autistic_spectrum,False
368,1046-47,Elf,yew,female,Silrien,Barkscroll,Silrien Barkscroll,18,academic,5,no_known_disabilities,False
369,1046-47,Elf,ash,male,Riven,Shardflicker,Riven Shardflicker,18,academic,4,mental_health_disability,False
370,1046-47,Elf,ash,female,Maelis,Ashmantle,Maelis Ashmantle,18,academic,3,no_known_disabilities,False
371,1046-47,Dwarf,flint,female,Ulfa,Masonflare,Ulfa Masonflare,18,vocational,1,no_known_disabilities,False
372,1046-47,Dwarf,bismuth,female,Tirra,Prismweft,Tirra Prismweft,18,academic,6,no_known_disabilities,False
373,1046-47,Dwarf,bismuth,male,Jaskel,Brillstripe,Jaskel Brillstripe,18,academic,2,no_known_disabilities,False
374,1046-47,Elf,baobab,male,Daevor,Crownweaver,Daevor Crownweaver,18,academic,5,no_known_disabilities,True
375,1046-47,Dwarf,sandstone,female,Reya,Sandspire,Reya Sandspire,18,academic,2,no_known_disabilities,False
376,1046-47,Dwarf,slate,male,Haskel,Rulestone,Haskel Rulestone,18,no_qualifications,6,blind_or_visually_impaired,False
377,1046-47,Dwarf,malachite,female,Brekka,Emberthread,Brekka Emberthread,18,academic,3,no_known_disabilities,False
378,1046-47,Dwarf,alabaster,male,Kallin,Hearthbind,Kallin Hearthbind,18,academic,1,mental_health_disability,True
379,1046-47,Dwarf,slate,neuter,Alin,Steelmark,Alin Steelmark,18,academic,1,no_known_disabilities,True
380,1046-47,Dwarf,bismuth,male,Dremel,Prismweft,Dremel Prismweft,18,academic,6,specific_learning_disability,False
381,1046-47,Dwarf,flint,female,Rilka,Oregrind,Rilka Oregrind,18,academic,6,no_known_disabilities,True
382,1046-47,Dwarf,malachite,neuter,Enni,Stonejoint,Enni Stonejoint,24,vocational,5,no_known_disabilities,False
383,1046-47,Dwarf,flint,female,Skarna,Gravelhack,Skarna Gravelhack,18,no_qualifications,2,no_known_disabilities,True
384,1046-47,Dwarf,flint,male,Drask,Ironclout,Drask Ironclout,18,vocational,3,no_known_disabilities,False
385,1046-47,Dwarf,bismuth,male,Dremel,Mindtwister,Dremel Mindtwister,18,academic,8,no_known_disabilities,False
386,1046-47,Elf,ash,female,Velra,Cinderwake,Velra Cinderwake,18,academic,5,no_known_disabilities,False
387,1046-47,Dwarf,alabaster,male,Omren,Plainbrow,Omren Plainbrow,18,vocational,1,no_known_disabilities,False
388,1046-47,Dwarf,alabaster,female,Nayra,Gracestone,Nayra Gracestone,18,vocational,2,"mental_health_disability,communication_difficulties",True
389,1046-47,Dwarf,flint,male,Ulrik,Ironclout,Ulrik Ironclout,18,academic,1,blind_or_visually_impaired,True
390,1046-47,Elf,palm,female,Liora,Shellmantle,Liora Shellmantle,18,academic,4,other_neurodivergence,False
391,1046-47,Dwarf,sandstone,female,Mira,Brickcloak,Mira Brickcloak,18,vocational,2,no_known_disabilities,True
392,1046-47,Dwarf,flint,female,Brena,Shaftbinder,Brena Shaftbinder,18,vocational,2,no_known_disabilities,True
393,1046-47,Dwarf,bismuth,female,Tirra,Colorpulse,Tirra Colorpulse,18,academic,6,no_known_disabilities,False
394,1046-47,Elf,baobab,female,Zirelya,Ironlace,Zirelya Ironlace,18,academic,7,no_known_disabilities,False
395,1046-47,Elf,holly,female,Aelrin,Ritualthorn,Aelrin Ritualthorn,18,academic,7,physical_disability,False
396,1046-47,Dwarf,flint,male,Karn,Cragburrow,Karn Cragburrow,18,no_qualifications,4,"physical_disability,blind_or_visually_impaired",False
397,1046-47,Dwarf,flint,male,Dorrik,Cragburrow,Dorrik Cragburrow,23,academic,2,mental_health_disability,True
398,1046-47,Elf,holly,male,Halion,Leafillum,Halion Leafillum,18,academic,6,no_known_disabilities,False
399,1046-47,Dwarf,slate,male,Elrek,Dowelturn,Elrek Dowelturn,18,academic,7,mental_health_disability,False
400,1046-47,Elf,yew,female,Saelith,Tribunalshade,Saelith Tribunalshade,18,academic,7,no_known_disabilities,False
401,1046-47,Elf,ash,male,Orren,Kindlebloom,Orren Kindlebloom,18,vocational,3,no_known_disabilities,True
402,1046-47,Dwarf,slate,male,Tarn,Pencildraw,Tarn Pencildraw,18,vocational,5,no_known_disabilities,False
403,1046-47,Dwarf,granite,female,Hilda,Steelforge,Hilda Steelforge,18,vocational,4,no_known_disabilities,True
404,1046-47,Elf,ash,female,Alira,Cinderwake,Alira Cinderwake,18,academic,2,autistic_spectrum,False
405,1046-47,Dwarf,flint,female,Enna,Deepgrit,Enna Deepgrit,18,no_qualifications,2,blind_or_visually_impaired,True
406,1046-47,Dwarf,flint,male,Kragg,Coaljaw,Kragg Coaljaw,18,vocational,4,no_known_disabilities,True
407,1046-47,Dwarf,granite,male,Yorvin,Bouldershield,Yorvin Bouldershield,18,academic,5,no_known_disabilities,False
